Description,Category,Sub_Category
IMPS I/W 210116 1C,Transfers_Internal_Movement,External_Transfer
IMPS O/W  RTN & DEFERRED,Transfers_Internal_Movement,External_Transfer
NEFT/BKIDN16022697112/VIN,Transfers_Internal_Movement,External_Transfer
IMPS OW 22012016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 22012016 2C,Transfers_Internal_Movement,External_Transfer
IMPS OW 22012016 3C,Transfers_Internal_Movement,External_Transfer
IMPS IW 22012016 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386707400/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386707299/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386707396/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386707403/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386707406/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS OW 22012016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 22012016 4C,Transfers_Internal_Movement,External_Transfer
IMPS O/W 220116 1C,Transfers_Internal_Movement,External_Transfer
IMPS I/W 220116 1C,Transfers_Internal_Movement,External_Transfer
IMPS I/W  & O/W RTN 22011,Transfers_Internal_Movement,External_Transfer
IMPS O/W 230116 1C,Transfers_Internal_Movement,External_Transfer
IMPS I/W 230116 1C,Transfers_Internal_Movement,External_Transfer
IMPS O/W 240116 1C,Transfers_Internal_Movement,External_Transfer
IMPS I/W 240116 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW 25012016 3C,Transfers_Internal_Movement,External_Transfer
IMPS IW 25012016 3C,Transfers_Internal_Movement,External_Transfer
IMPS OW 25012016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 25012016 2C,Transfers_Internal_Movement,External_Transfer
IMPS OW 25012016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 25012016 4C,Transfers_Internal_Movement,External_Transfer
IMPS OW 25012016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW 25012016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW RTN 25012016 1C,Transfers_Internal_Movement,External_Transfer
IMPS PENALTY 25012016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW 26012016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW 26012016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW 27012016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 27012016 2C,Transfers_Internal_Movement,External_Transfer
IMPS OW 27012016 3C,Transfers_Internal_Movement,External_Transfer
IMPS IW 27012016 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386706344/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386706345/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS OW 27012016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 27012016 4C,Transfers_Internal_Movement,External_Transfer
IMPS O/W  270116 1C,Transfers_Internal_Movement,External_Transfer
IMPS I/W  270116 1C,Transfers_Internal_Movement,External_Transfer
IMPS O/W & I/W RTN  27011,Transfers_Internal_Movement,External_Transfer
IMPS PENALTY RECD 270116,Transfers_Internal_Movement,External_Transfer
IMPS OW 28012016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 28012016 2C,Transfers_Internal_Movement,External_Transfer
IMPS OW 28012016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 28012016 4C,Transfers_Internal_Movement,External_Transfer
IMPS O/W 280116 1C,Transfers_Internal_Movement,External_Transfer
IMPS I/W 280116 1C,Transfers_Internal_Movement,External_Transfer
IMPS O/W  RTN 280116 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW 29012016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 29012016 2C,Transfers_Internal_Movement,External_Transfer
IMPS OW 29012016 3C,Transfers_Internal_Movement,External_Transfer
IMPS IW 29012016 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386706309/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386707350/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386707133/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386707346/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386707343/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS OW 29012016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 29012016 4C,Transfers_Internal_Movement,External_Transfer
IMPS O/W  290116 1C,Transfers_Internal_Movement,External_Transfer
IMPS O/W  RTN 290116 1C,Transfers_Internal_Movement,External_Transfer
NEFT/0133063011600121/COR,Transfers_Internal_Movement,External_Transfer
IMPS OW 30012016 3C,Transfers_Internal_Movement,External_Transfer
IMPS IW 30012016 3C,Transfers_Internal_Movement,External_Transfer
IMPS OW 30012016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 30012016 2C,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC160302390080/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS OW 30012016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 30012016 4C,Transfers_Internal_Movement,External_Transfer
REV IMPS OW 30012016 4C,Transfers_Internal_Movement,External_Transfer
REV IMPS IW 30012016 4C,Transfers_Internal_Movement,External_Transfer
IMPS OW 30012016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW 30012016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW RTN 30012016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW 31012016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW 31012016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW 01022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 01022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS OW 01022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS IW 01022016 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386707412/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS OW 01022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 01022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS OW 01022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW 01022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS PENALTY 01022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW/OW RTN 01022016 1,Transfers_Internal_Movement,External_Transfer
IMPS OW 02022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 02022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS OW 02022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS IW 02022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS OW 02022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 02022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS OW 03022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 03022016 2C,Transfers_Internal_Movement,External_Transfer
REV/ IMPS OW 01022016 1C,Transfers_Internal_Movement,External_Transfer
REV/ IMPS IW 01022016 1C,Transfers_Internal_Movement,External_Transfer
REV/ IMPS PENALTY 0102201,Transfers_Internal_Movement,External_Transfer
REV/ IMPS IW/OW RTN 01022,Transfers_Internal_Movement,External_Transfer
IMPS OW 02022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW 02022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW RET 02022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW 03022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW 03022016 1C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386706312/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS OW 03022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 03022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS OW RET 03022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS PENALTY 03022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW 04022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 04022016 2C,Transfers_Internal_Movement,External_Transfer
NEFT/000008023291/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS OW 04022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS IW 04022016 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL392899231/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS OW 04022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 04022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS OW 04022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW 04022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW RET 04022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW 05022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS OW 05022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS IW 05022016 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL392899505/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS OW 05022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 05022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS OW 05022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW 05022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW RET 05022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS PENALTY RECD 0502201,Transfers_Internal_Movement,External_Transfer
IMPS OW 06022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 06022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS OW 06022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS IW 06022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS OW 06022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 06022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS OW 06022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW 07022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW 08022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 08022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS OW 08022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS IW 08022016 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386706249/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386708045/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386707147/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL392899074/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL392899121/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL392899240/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL392899243/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS OW 08022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 08022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS OW 08022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW 08022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW RTN 08022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS PENALTY 08022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW 09022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 09022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS OW 09022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS IW 09022016 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386706305/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386707352/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386706297/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386706300/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL386706302/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS OW 09022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 09022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS OW 09022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW 09022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW RTN 09022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW 10022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 10022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS OW 10022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS IW 10022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS OW 10022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 10022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS OW 10022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW 10022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW RTN 10022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW 11022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 11022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS OW 11022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS IW 11022016 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL392899216/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL392899237/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL392899238/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL395490760/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL392899569/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS OW 11022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 11022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS OW 11022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW 11022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW RTN 11022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW 12022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 12022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS OW 12022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS IW 12022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS OW 12022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 12022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS OW 14022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW 14022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW 13022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW 13022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW RET 13022016,Transfers_Internal_Movement,External_Transfer
IMPS OW 12022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW 12022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW RET 12022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW 15022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 15022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS OW 15022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS IW 15022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS OW 15022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 15022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW OW RET 15022016 1,Transfers_Internal_Movement,External_Transfer
IMPS PENALTY 15022016 1C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL395490809/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS OW 16022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 16022016 2C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL395490783/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS OW 16022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 16022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS OW 16022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW 16022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW RET 16022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS PENALTY 16022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW 17022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 17022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS OW 17022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS IW 17022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS OW 17022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 17022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS OW 17022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW 17022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW OW RET 17022016 1,Transfers_Internal_Movement,External_Transfer
IMPS OW 18022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 18022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS OW 18022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS IW 18022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS OW 18022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS OW 18022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW 18022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW RET 18022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW 19022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 19022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS OW 19022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS IW 19022016 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL395490761/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS OW 19022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 19022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS OW 19022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS IW 19012016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW RTN 19022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS PENALTY 19022016 1C,Transfers_Internal_Movement,External_Transfer
IMPS OW 20022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS IW 20022016 2C,Transfers_Internal_Movement,External_Transfer
IMPS OW 20022016 3C,Transfers_Internal_Movement,External_Transfer
IMPS IW 20022016 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL395489738/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS OW 20022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS IW 20022016 4C,Transfers_Internal_Movement,External_Transfer
IMPS OW 20022016 1C,Transfers_Internal_Movement,External_Transfer
